x_right,z_right,x_left,z_left
-427.1776,-179.0122,-436.2154,-171.4889
-428.1996,-180.2173,-437.201,-172.6848
-429.224,-181.4246,-438.1893,-173.873
-430.244,-182.6252,-439.1867,-175.0538
-431.2648,-183.8257,-440.1795,-176.235
-432.2882,-185.0248,-441.1731,-177.4122
-433.3114,-186.2205,-442.1708,-178.5842
-434.336,-187.4154,-443.1703,-179.7517
-435.3598,-188.6069,-444.1808,-180.9074
-436.3823,-189.7936,-445.1864,-182.0662
-437.4015,-190.9769,-446.1943,-183.2214
-438.4211,-192.1557,-447.2047,-184.3726
-439.4431,-193.3307,-448.2169,-185.5193
-440.4681,-194.5004,-449.2384,-186.6553
-441.495,-195.6651,-450.2538,-187.7941
-442.5222,-196.8258,-451.2713,-188.9285
-443.5492,-197.9806,-452.2917,-190.0584
-444.5757,-199.1323,-453.3241,-191.174
-445.606,-200.2785,-454.3498,-192.2921
-446.6381,-201.4151,-455.378,-193.4053
-447.6765,-202.5456,-456.4088,-194.5117
-448.7176,-203.6678,-457.4495,-195.6064
-449.7632,-204.7812,-458.4842,-196.7028
-450.817,-205.8872,-459.5208,-197.7924
-451.8802,-206.987,-460.5666,-198.8686
-452.9438,-208.0792,-461.6078,-199.9472
-454.0091,-209.1668,-462.6519,-201.0198
-455.0746,-210.2489,-463.6978,-202.0884
-456.1833,-211.3676,-464.7975,-203.1819
-457.2931,-212.4829,-465.8889,-204.2795
-458.406,-213.5932,-466.98,-205.3736
-459.5192,-214.6974,-468.0795,-206.4567
-460.6326,-215.797,-469.1704,-207.5442
-461.7447,-216.8914,-470.2615,-208.628
-462.8583,-217.9849,-471.3519,-209.7075
-463.9695,-219.0715,-472.4424,-210.7861
-465.0812,-220.1562,-473.5414,-211.8549
-466.1926,-221.2367,-474.633,-212.9305
-467.3044,-222.3138,-475.7261,-214.0062
-468.4222,-223.396,-476.8196,-215.0807
-469.545,-224.4814,-477.9156,-216.1559
-470.6689,-225.5658,-479.0231,-217.2269
-471.7916,-226.6486,-480.1292,-218.3081
-472.9122,-227.7299,-481.2353,-219.3882
-474.0287,-228.8062,-482.336,-220.4594
-475.1505,-229.8874,-483.4428,-221.5348
-476.2562,-230.9553,-484.5311,-222.5904
-477.3693,-232.0282,-485.6249,-223.6467
-478.4864,-233.1053,-486.7305,-224.7001
-479.606,-234.1866,-487.8349,-225.7634
-480.7281,-235.2731,-488.9443,-226.8299
-481.8544,-236.3646,-490.0576,-227.9003
-482.9836,-237.4607,-491.175,-228.9741
-484.0728,-238.5176,-492.254,-230.0096
-485.1641,-239.5773,-493.3435,-231.042
-486.2566,-240.637,-494.4312,-232.0852
-487.3522,-241.6992,-495.522,-233.1319
-488.4498,-242.7626,-496.6155,-234.1822
-489.549,-243.827,-497.7174,-235.2273
-490.6454,-244.8875,-498.812,-236.2827
-491.7422,-245.9484,-499.9057,-237.3356
-492.8375,-247.007,-500.9993,-238.3842
-493.9299,-248.0627,-502.0961,-239.4241
-495.0185,-249.1148,-503.1828,-240.4674
-496.1034,-250.1629,-504.2632,-241.5072
-497.2255,-251.2451,-505.381,-242.5833
-498.3418,-252.3213,-506.4987,-243.6469
-499.4526,-253.3916,-507.6026,-244.7119
-500.5553,-254.4532,-508.7069,-245.7625
-501.6509,-255.5095,-509.7935,-246.8133
-502.7398,-256.5565,-510.8697,-247.8545
-503.8617,-257.6358,-511.9768,-248.9249
-504.9735,-258.7047,-513.081,-249.9773
-506.0751,-259.7639,-514.1675,-251.0274
-507.1644,-260.8117,-515.244,-252.0688
-508.2832,-261.8855,-516.3509,-253.1378
-509.3894,-262.9482,-517.4549,-254.1884
-510.4842,-264.0008,-518.5402,-255.2376
-511.6083,-265.0797,-519.6537,-256.3122
-512.72,-266.1469,-520.7558,-257.3767
-513.8177,-267.201,-521.8557,-258.4225
-514.9064,-268.2447,-522.9357,-259.466
-516.0203,-269.3137,-524.0425,-260.5339
-517.1209,-270.37,-525.1377,-261.5914
-518.2106,-271.4152,-526.2209,-262.6383
-519.3246,-272.4836,-527.3377,-263.6982
-520.4265,-273.5407,-528.4324,-264.7571
-521.5158,-274.5867,-529.5147,-265.8051
-522.6263,-275.6521,-530.6204,-266.8744
-523.7245,-276.7058,-531.7226,-267.9211
-524.809,-277.7473,-532.8011,-268.9682
-525.9154,-278.8087,-533.9125,-270.0237
-527.0113,-279.862,-535.0012,-271.0805
-528.0978,-280.9055,-536.08,-272.1267
-529.2064,-281.9698,-537.1935,-273.1834
-530.3017,-283.0222,-538.2813,-274.2387
-531.3828,-284.0615,-539.36,-275.2831
-532.4839,-285.1198,-540.4697,-276.3341
-533.5712,-286.1647,-541.5546,-277.3853
-534.6805,-287.2309,-542.6578,-278.4527
-535.7755,-288.2826,-543.7479,-279.5074
-536.8632,-289.3284,-544.8387,-280.5376
-537.971,-290.3943,-545.9424,-281.6054
-539.0765,-291.4577,-547.043,-282.6707
-540.1768,-292.5159,-548.1418,-283.7342
-541.2802,-293.577,-549.252,-284.7816
-542.3764,-294.6301,-550.3481,-285.8431
-543.4662,-295.6777,-551.4432,-286.904
-544.5509,-296.7197,-552.5374,-287.9633
-545.6372,-297.7626,-553.6302,-289.0197
-546.7202,-298.8026,-554.734,-290.0608
-547.8029,-299.8408,-555.8218,-291.1137
-548.8809,-300.8759,-556.9066,-292.1634
-549.9542,-301.9044,-557.988,-293.2097
-551.0555,-302.9593,-559.0948,-294.2796
-552.1655,-304.0224,-560.2079,-295.3242
-553.2527,-305.0634,-561.2972,-296.3792
-554.3286,-306.0938,-562.3761,-297.4264
-555.4252,-307.1437,-563.4749,-298.4889
-556.5143,-308.1862,-564.5603,-299.5406
-557.6162,-309.2409,-565.6761,-300.5862
-558.6932,-310.2722,-566.7561,-301.6334
-559.7694,-311.3015,-567.847,-302.688
-560.8515,-312.3371,-568.9448,-303.7501
-561.9373,-313.3759,-570.0678,-304.7984
-563.0084,-314.4,-571.1501,-305.8461
-564.0958,-315.4398,-572.2361,-306.8974
-565.1829,-316.4791,-573.3273,-307.9509
-566.2751,-317.5244,-574.4387,-308.988
-567.375,-318.5765,-575.5372,-310.0493
-568.4654,-319.6186,-576.621,-311.0966
-569.5489,-320.655,-577.713,-312.1497
-570.6541,-321.712,-578.8263,-313.1848
-571.762,-322.7729,-579.9262,-314.2463
-572.8668,-323.8304,-581.0125,-315.2938
-573.9714,-324.8886,-582.1093,-316.3493
-575.0619,-325.9344,-583.2097,-317.372
-576.147,-326.976,-584.2988,-318.4225
-577.2319,-328.019,-585.3968,-319.4816
-578.2848,-329.0309,-586.4817,-320.5276
-579.355,-330.0605,-587.5817,-321.5513
-580.4133,-331.0794,-588.6754,-322.609
-581.4509,-332.0811,-589.7591,-323.6585
-582.4777,-333.0711,-590.8591,-324.7244
-583.4438,-334.0011,-591.9686,-325.7999
-584.3864,-334.9031,-593.087,-326.8572
-585.3318,-335.8014,-594.1911,-327.9364
-586.2448,-336.6538,-595.3094,-329.0343
-587.1304,-337.4667,-596.4247,-330.1344
-588.038,-338.2898,-597.565,-331.2455
-588.9562,-339.1075,-598.7133,-332.3922
-589.8505,-339.8736,-599.8713,-333.5611
-590.7589,-340.6331,-601.0521,-334.7789
-591.6874,-341.387,-602.2548,-336.058
-592.6663,-342.1119,-603.4685,-337.4205
-593.6583,-342.8896,-604.6837,-338.8538
-594.6356,-343.7624,-605.8817,-340.3597
-595.5673,-344.7426,-607.055,-341.9512
-596.4865,-345.8008,-608.2444,-343.6548
-597.3578,-346.9178,-609.3668,-345.4723
-598.1794,-348.1279,-610.3167,-347.4323
-598.8416,-349.4391,-611.0579,-349.5041
-599.2588,-350.8199,-611.549,-351.6794
-599.4516,-352.2381,-611.7321,-353.9249
-599.3843,-353.6569,-611.5372,-356.1633
-599.1232,-355.0596,-611.0967,-358.3288
-598.6042,-356.3871,-610.3711,-360.4551
-597.677,-357.5398,-609.2239,-362.3783
-596.5045,-358.4937,-607.8391,-364.2616
-595.23,-359.3226,-606.3315,-365.9027
-593.9101,-360.0364,-604.6964,-367.378
-592.594,-360.6341,-602.9742,-368.6755
-591.2482,-361.1486,-601.1795,-369.7884
-589.9059,-361.5965,-599.3877,-370.7266
-588.5855,-361.9571,-597.5894,-371.5465
-587.2523,-362.2211,-595.7729,-372.2875
-585.9134,-362.397,-593.97,-372.8963
-584.5587,-362.5196,-592.1578,-373.399
-583.2673,-362.5986,-590.3846,-373.8489
-582.0667,-362.6871,-588.662,-374.2717
-580.8922,-362.7711,-586.9499,-374.6607
-579.7574,-362.8565,-585.2794,-375.0135
-578.6323,-362.9618,-583.6516,-375.3317
-577.4654,-363.0901,-582.0312,-375.6275
-576.2359,-363.2522,-580.4528,-375.8965
-575.0051,-363.4241,-578.9022,-376.1591
-573.7668,-363.6051,-577.3392,-376.4242
-572.5592,-363.7853,-575.7943,-376.6865
-571.3475,-363.9733,-574.27,-376.9431
-570.1128,-364.1694,-572.7277,-377.1989
-568.8172,-364.38,-571.2103,-377.4504
-567.4636,-364.6008,-569.6756,-377.7017
-566.0938,-364.8247,-568.158,-377.9469
-564.7203,-365.0471,-566.6561,-378.1877
-563.3111,-365.2755,-565.1343,-378.4283
-561.9101,-365.501,-563.6277,-378.6641
-560.4954,-365.7264,-562.0978,-378.9003
-559.0842,-365.9501,-560.5858,-379.133
-557.6456,-366.1748,-559.0526,-379.3655
-556.2105,-366.3957,-557.5391,-379.5909
-554.7432,-366.6196,-556.0059,-379.8141
-553.2891,-366.8381,-554.4933,-380.0314
-551.7966,-367.0585,-552.9636,-380.2467
-550.3115,-367.272,-551.4579,-380.4546
-548.8106,-367.4836,-549.9322,-380.6623
-547.3459,-367.6869,-548.4279,-380.8629
-545.8986,-367.8841,-546.8966,-381.0632
-544.4131,-368.0799,-545.4042,-381.2532
-542.9313,-368.271,-543.8898,-381.4443
-541.4125,-368.4612,-542.3625,-381.6322
-539.9284,-368.6437,-540.8615,-381.8155
-538.4178,-368.826,-539.3464,-381.9992
-536.9037,-369.0058,-537.8103,-382.172
-535.4188,-369.1777,-536.3056,-382.3296
-533.9249,-369.3476,-534.7846,-382.4789
-532.413,-369.5169,-533.2504,-382.62
-530.887,-369.6843,-531.7031,-382.7586
-529.4,-369.845,-530.1904,-382.8901
-527.9017,-370.0054,-528.6656,-383.0128
-526.3904,-370.1622,-527.1297,-383.1342
-524.8693,-370.3186,-525.5823,-383.2514
-523.3848,-370.4692,-524.0752,-383.3642
-521.8934,-370.6168,-522.558,-383.4716
-520.3937,-370.7629,-521.0316,-383.572
-518.8853,-370.908,-519.496,-383.6622
-517.3674,-371.0517,-517.9525,-383.7489
-515.8421,-371.1944,-516.4009,-383.8271
-514.3599,-371.3313,-514.8934,-383.8854
-512.8698,-371.4663,-513.3777,-383.9272
-511.3709,-371.6006,-511.8536,-383.9515
-509.865,-371.7332,-510.3217,-383.9819
-508.3514,-371.863,-508.7834,-384.0271
-506.8308,-371.9903,-507.2388,-384.0871
-505.3047,-372.1156,-505.6869,-384.1518
-503.8234,-372.2336,-504.1812,-384.2125
-502.3333,-372.3508,-502.6676,-384.2591
-500.8334,-372.4657,-501.1467,-384.2979
-499.3265,-372.5797,-499.6175,-384.3438
-497.812,-372.6914,-498.0808,-384.4165
-496.2892,-372.798,-496.537,-384.5144
-494.7575,-372.903,-494.9855,-384.6281
-493.2213,-373.0037,-493.4243,-384.7427
-491.7328,-373.0975,-491.9105,-384.8407
-490.2342,-373.1884,-490.3902,-384.9384
-488.7306,-373.2746,-488.8654,-385.0324
-487.2288,-373.3578,-487.3406,-385.1223
-485.714,-373.4396,-485.7993,-385.2107
-484.1954,-373.5186,-484.2517,-385.2964
-482.6736,-373.5948,-482.6979,-385.3788
-481.1528,-373.6682,-481.1353,-385.456
-479.6285,-373.7385,-479.5659,-385.5293
-478.1573,-373.8037,-478.0473,-385.5959
-476.6783,-373.8659,-476.5241,-385.6599
-475.1904,-373.9262,-474.9977,-385.7214
-473.6907,-373.9842,-473.4701,-385.7772
-472.1834,-374.0373,-471.939,-385.8318
-470.6707,-374.0897,-470.4033,-385.882
-469.1539,-374.1388,-468.862,-385.9281
-467.6318,-374.1844,-467.3159,-385.9726
-466.1029,-374.2271,-465.7662,-386.0144
-464.5673,-374.2687,-464.2131,-386.0524
-463.0243,-374.3058,-462.6572,-386.0887
-461.4769,-374.3393,-461.096,-386.1229
-459.9258,-374.3711,-459.5298,-386.1541
-458.4291,-374.3971,-458.0207,-386.1824
-456.929,-374.4221,-456.5078,-386.2083
-455.4251,-374.444,-454.9914,-386.2317
-453.918,-374.4626,-453.4713,-386.2512
-452.4083,-374.4797,-451.9467,-386.269
-450.8954,-374.4934,-450.4185,-386.2871
-449.3806,-374.504,-448.8864,-386.3007
-447.8622,-374.5132,-447.3515,-386.3152
-446.3427,-374.5203,-445.8117,-386.3269
-444.8205,-374.5253,-444.2682,-386.3354
-443.2975,-374.5281,-442.7191,-386.3424
-441.7708,-374.5259,-441.1677,-386.3445
-440.2409,-374.5223,-439.613,-386.346
-438.7081,-374.5154,-438.055,-386.3451
-437.1729,-374.5052,-436.4921,-386.3431
-435.6334,-374.4929,-434.9267,-386.3374
-434.0888,-374.4761,-433.361,-386.3279
-432.5418,-374.455,-431.7923,-386.3138
-430.9913,-374.4319,-430.2218,-386.2969
-429.4379,-374.4048,-428.6507,-386.2737
-427.8822,-374.3744,-427.0783,-386.2428
-426.3875,-374.3423,-425.5667,-386.2076
-424.8916,-374.3102,-424.0548,-386.167
-423.3937,-374.2738,-422.5438,-386.1235
-421.8942,-374.2334,-421.0323,-386.0746
-420.3924,-374.191,-419.5216,-386.022
-418.8893,-374.1446,-418.0096,-385.9666
-417.3842,-374.0953,-416.4979,-385.9067
-415.8788,-374.0428,-414.9843,-385.843
-414.3719,-373.9872,-413.4704,-385.776
-412.8652,-373.927,-411.9539,-385.7068
-411.3568,-373.8651,-410.4379,-385.6352
-409.8472,-373.8001,-408.922,-385.561
-408.3367,-373.7313,-407.4049,-385.4847
-406.8262,-373.6592,-405.8851,-385.4088
-405.315,-373.5832,-404.3639,-385.332
-403.8031,-373.5048,-402.8414,-385.2526
-402.2902,-373.4232,-401.3179,-385.1702
-400.7766,-373.3374,-399.7935,-385.0838
-399.2632,-373.2491,-398.2677,-384.9945
-397.7484,-373.1583,-396.7426,-384.9023
-396.2341,-373.0641,-395.2148,-384.8072
-394.719,-372.9658,-393.689,-384.7098
-393.2045,-372.8651,-392.1619,-384.6101
-391.6904,-372.7615,-390.6341,-384.506
-390.1766,-372.6529,-389.1045,-384.3999
-388.6621,-372.5438,-387.5751,-384.2911
-387.1471,-372.4312,-386.0468,-384.1756
-385.6318,-372.3167,-384.5171,-384.0575
-384.1169,-372.199,-382.9868,-383.9348
-382.6017,-372.0793,-381.4572,-383.808
-381.0866,-371.9562,-379.9275,-383.6784
-379.5707,-371.8312,-378.3997,-383.5451
-378.0551,-371.7036,-376.8717,-383.4089
-376.5399,-371.5729,-375.3429,-383.268
-375.024,-371.4403,-373.8163,-383.1222
-373.5087,-371.3011,-372.2899,-382.9745
-371.9939,-371.1622,-370.7618,-382.8243
-370.4792,-371.0199,-369.2357,-382.6694
-368.9653,-370.8746,-367.7079,-382.513
-367.4513,-370.7244,-366.1811,-382.3543
-365.9369,-370.5729,-364.6546,-382.1956
-364.4226,-370.419,-363.1285,-382.0339
-362.9084,-370.2593,-361.6025,-381.8703
-361.3935,-370.0995,-360.0759,-381.7051
-359.8787,-369.9362,-358.5468,-381.5368
-358.3641,-369.7667,-357.0184,-381.3669
-356.8488,-369.5979,-355.4889,-381.1942
-355.3334,-369.425,-353.9597,-381.0198
-353.8174,-369.2476,-352.4311,-380.8445
-352.3011,-369.0702,-350.9017,-380.6661
-350.7846,-368.8878,-349.3723,-380.4861
-349.2678,-368.6995,-347.8444,-380.3033
-347.75,-368.511,-346.3154,-380.1177
-346.2317,-368.3181,-344.7865,-379.929
-344.7129,-368.1209,-343.257,-379.7371
-343.1935,-367.92,-341.7267,-379.5423
-341.6727,-367.7157,-340.1979,-379.3447
-340.1514,-367.5089,-338.6673,-379.1436
-338.6297,-367.2989,-337.1353,-378.9391
-337.1076,-367.0859,-335.6019,-378.7319
-335.5845,-366.8699,-334.0697,-378.5197
-334.0614,-366.6485,-332.5363,-378.3033
-332.5373,-366.4245,-331.0032,-378.0841
-331.013,-366.1968,-329.4684,-377.8616
-329.4877,-365.9656,-327.9338,-377.6372
-327.9619,-365.7289,-326.4002,-377.409
-326.4351,-365.4915,-324.8665,-377.1754
-324.9085,-365.2509,-323.3307,-376.9387
-323.3817,-365.0049,-321.7943,-376.699
-321.8542,-364.7592,-320.2571,-376.4551
-320.326,-364.5105,-318.7199,-376.2096
-318.7978,-364.2587,-317.1815,-375.9602
-317.269,-364.0053,-315.6427,-375.7069
-315.7397,-363.7493,-314.1034,-375.4521
-314.2095,-363.4917,-312.5641,-375.1946
-312.6779,-363.2336,-311.0256,-374.9358
-311.1464,-362.9712,-309.4857,-374.6748
-309.614,-362.7103,-307.9446,-374.4124
-308.0813,-362.4463,-306.4029,-374.148
-306.5484,-362.1831,-304.8612,-373.8836
-305.0142,-361.9186,-303.3204,-373.619
-303.4805,-361.6531,-301.7778,-373.3559
-301.9468,-361.3864,-300.2355,-373.0923
-300.4137,-361.1201,-298.6914,-372.8295
-298.8802,-360.8534,-297.1479,-372.565
-297.3471,-360.5853,-295.6036,-372.3011
-295.813,-360.3176,-294.0607,-372.0368
-294.2787,-360.0498,-292.5154,-371.7733
-292.7432,-359.7822,-290.9695,-371.5093
-291.2062,-359.5137,-289.4225,-371.2451
-289.667,-359.2455,-287.8747,-370.9798
-288.1904,-358.9895,-286.3893,-370.7255
-286.7126,-358.7325,-284.9016,-370.4709
-285.2322,-358.4753,-283.4138,-370.2151
-283.7502,-358.2184,-281.9241,-369.9584
-282.2665,-357.9615,-280.4332,-369.7004
-280.7818,-357.7062,-278.9401,-369.4421
-279.2949,-357.4497,-277.4474,-369.1834
-277.8067,-357.1948,-275.9524,-368.9243
-276.3174,-356.9383,-274.455,-368.665
-274.8258,-356.6827,-272.9568,-368.4043
-273.3331,-356.4261,-271.4563,-368.1429
-271.8389,-356.1691,-269.9538,-367.8815
-270.3429,-355.9115,-268.4499,-367.6198
-268.8444,-355.6538,-266.9453,-367.358
-267.3398,-355.3944,-265.4462,-367.0965
-265.8313,-355.1344,-263.9483,-366.8351
-264.3165,-354.8736,-262.4558,-366.575
-262.7987,-354.6108,-260.9637,-366.3153
-261.2775,-354.3493,-259.4719,-366.055
-259.7559,-354.0868,-257.9771,-365.7945
-258.2348,-353.824,-256.4781,-365.5331
-256.7137,-353.5621,-254.9759,-365.271
-255.1916,-353.2989,-253.472,-365.0092
-253.6682,-353.0363,-251.9661,-364.747
-252.144,-352.7729,-250.4578,-364.4844
-250.6211,-352.5084,-248.9447,-364.2217
-249.0984,-352.2457,-247.4267,-363.9585
-247.5765,-351.9831,-245.9042,-363.6939
-246.0538,-351.7188,-244.3806,-363.429
-244.5305,-351.4559,-242.8546,-363.1643
-243.007,-351.1933,-241.3263,-362.899
-241.4825,-350.93,-239.7979,-362.6339
-239.9572,-350.6664,-238.2695,-362.3679
-238.4302,-350.4023,-236.742,-362.1028
-236.9023,-350.138,-235.215,-361.8369
-235.3735,-349.8749,-233.6878,-361.5723
-233.8423,-349.6103,-232.1622,-361.307
-232.3117,-349.3456,-230.6337,-361.041
-230.7785,-349.0817,-229.1062,-360.7749
-229.2471,-348.8169,-227.5745,-360.5085
-227.7126,-348.5518,-226.044,-360.2424
-226.1789,-348.2872,-224.5099,-359.9751
-224.6424,-348.0208,-222.9767,-359.7086
-223.1051,-347.7554,-221.443,-359.4411
-221.5672,-347.4904,-219.9087,-359.1747
-220.0317,-347.2251,-218.3737,-358.9073
-218.4974,-346.96,-216.8416,-358.641
-216.9672,-346.6948,-215.311,-358.3748
-215.4398,-346.4311,-213.7835,-358.1091
-213.9147,-346.167,-212.2601,-357.8446
-212.3935,-345.9027,-210.7401,-357.58
-210.879,-345.6411,-209.2202,-357.3165
-209.3684,-345.3794,-207.7042,-357.0526
-207.8611,-345.1191,-206.1917,-356.7903
-206.3566,-344.8586,-204.6835,-356.5287
-204.8558,-344.5984,-203.1788,-356.2672
-203.3582,-344.3388,-201.6776,-356.0066
-201.8637,-344.08,-200.1795,-355.7471
-200.3702,-343.8212,-198.6866,-355.4889
-198.8812,-343.563,-197.1958,-355.2312
-197.3936,-343.3063,-195.7096,-354.9729
-195.9109,-343.051,-194.2243,-354.7162
-194.4286,-342.7958,-192.744,-354.461
-192.8853,-342.53,-191.2024,-354.1946
-191.3473,-342.266,-189.6616,-353.9288
-189.8106,-342.0028,-188.1249,-353.6636
-188.2783,-341.7408,-186.5897,-353.3984
-186.7499,-341.4798,-185.0568,-353.1346
-185.2249,-341.2194,-183.5272,-352.8719
-183.7059,-340.9598,-181.9991,-352.6078
-182.1898,-340.7009,-180.4737,-352.3465
-180.6768,-340.4436,-178.9518,-352.0843
-179.1664,-340.1873,-177.4338,-351.8227
-177.6599,-339.9318,-175.9181,-351.5627
-176.1556,-339.6758,-174.4061,-351.3015
-174.6534,-339.4225,-172.8966,-351.0415
-173.152,-339.1686,-171.3906,-350.7819
-171.6493,-338.915,-169.8884,-350.5237
-170.149,-338.6621,-168.3872,-350.2654
-168.6503,-338.4099,-166.8875,-350.0073
-167.1528,-338.1564,-165.3894,-349.7484
-165.658,-337.9047,-163.8905,-349.4914
-164.1627,-337.6524,-162.3937,-349.2333
-162.6674,-337.4005,-160.898,-348.9752
-161.1757,-337.1489,-159.4009,-348.7188
-159.6823,-336.8968,-157.9067,-348.461
-158.1919,-336.6451,-156.4118,-348.2045
-156.6995,-336.3926,-154.9189,-347.9483
-155.2068,-336.14,-153.4273,-347.6918
-153.7134,-335.8868,-151.937,-347.4362
-152.2217,-335.6351,-150.4462,-347.1819
-150.7319,-335.3831,-148.9553,-346.9261
-149.2396,-335.1295,-147.4665,-346.672
-147.7488,-334.877,-145.9771,-346.4195
-146.2574,-334.6239,-144.4891,-346.1646
-144.7662,-334.3708,-143.0013,-345.9121
-143.2747,-334.1176,-141.5144,-345.6591
-141.7837,-333.8654,-140.0279,-345.4087
-140.293,-333.6123,-138.5426,-345.1587
-138.8006,-333.3591,-137.0591,-344.91
-137.3067,-333.1066,-135.578,-344.6583
-135.8132,-332.8537,-134.0971,-344.4113
-134.3194,-332.6022,-132.6175,-344.164
-132.8259,-332.3502,-131.1387,-343.9179
-131.3333,-332.0986,-129.6606,-343.6708
-129.8426,-331.848,-128.1821,-343.4261
-128.3532,-331.5989,-126.7042,-343.1798
-126.8655,-331.3501,-125.2258,-342.9368
-125.3768,-331.1019,-123.7488,-342.6944
-123.8272,-330.8441,-122.2106,-342.4425
-122.278,-330.5872,-120.6735,-342.1888
-120.7317,-330.3308,-119.1355,-341.938
-119.1884,-330.0768,-117.5968,-341.6886
-117.6447,-329.8243,-116.0592,-341.4392
-116.1023,-329.5718,-114.5217,-341.1917
-114.5602,-329.322,-112.985,-340.9438
-113.0194,-329.072,-111.449,-340.6928
-111.4792,-328.8238,-109.9129,-340.446
-109.9381,-328.5757,-108.378,-340.2007
-108.3982,-328.3292,-106.8434,-339.9551
-106.8589,-328.0847,-105.3095,-339.709
-105.32,-327.8412,-103.7757,-339.4669
-103.7806,-327.599,-102.2428,-339.2272
-102.2422,-327.3584,-100.7105,-338.9852
-100.7036,-327.1184,-99.1785,-338.7483
-99.1649,-326.8798,-97.647,-338.5137
-97.6271,-326.6456,-96.1157,-338.2805
-96.0899,-326.4145,-94.585,-338.0454
-94.5523,-326.1866,-93.0546,-337.8166
-93.0173,-325.9616,-91.5237,-337.5904
-91.4818,-325.7393,-89.9934,-337.365
-89.9467,-325.52,-88.4631,-337.1454
-88.4108,-325.3022,-86.9336,-336.9276
-86.8723,-325.089,-85.4055,-336.7095
-85.3306,-324.8761,-83.8783,-336.4975
-83.7885,-324.6669,-82.3514,-336.2879
-82.2465,-324.4612,-80.825,-336.0787
-80.7052,-324.2571,-79.2984,-335.8748
-79.164,-324.0566,-77.7718,-335.675
-77.6231,-323.86,-76.2451,-335.4798
-76.0807,-323.6649,-74.7188,-335.2902
-74.5387,-323.4739,-73.1929,-335.0998
-72.9962,-323.2864,-71.6669,-334.9165
-71.4517,-323.1007,-70.1417,-334.735
-69.9074,-322.9182,-68.6165,-334.5563
-68.3644,-322.7391,-67.0908,-334.3829
-66.8231,-322.5629,-65.5647,-334.2136
-65.2809,-322.3869,-64.0396,-334.0415
-63.7395,-322.2136,-62.5139,-333.8762
-62.1944,-322.0426,-60.9896,-333.7129
-60.6437,-321.8739,-59.4674,-333.5492
-59.0904,-321.7065,-57.946,-333.3912
-57.5387,-321.5424,-56.4247,-333.2358
-55.987,-321.3805,-54.9044,-333.0786
-54.4379,-321.2224,-53.3837,-332.9279
-52.8946,-321.0677,-51.862,-332.7812
-51.3545,-320.9153,-50.3404,-332.6306
-49.8196,-320.7656,-48.8177,-332.4863
-48.2815,-320.618,-47.2964,-332.3429
-46.7463,-320.474,-45.7747,-332.1985
-45.2084,-320.3324,-44.2536,-332.0591
-43.669,-320.1918,-42.7331,-331.9216
-42.1288,-320.0531,-41.2133,-331.7824
-40.5887,-319.9163,-39.6936,-331.6491
-39.0488,-319.781,-38.1745,-331.5177
-37.5103,-319.6484,-36.656,-331.3843
-35.9735,-319.5185,-35.1371,-331.2584
-34.4364,-319.391,-33.6192,-331.1339
-32.9005,-319.2647,-32.1035,-331.0065
-31.3677,-319.1409,-30.5925,-330.8871
-29.8389,-319.0191,-29.0876,-330.7685
-28.3195,-318.9007,-27.5877,-330.648
-26.8042,-318.7835,-26.0934,-330.5338
-25.2374,-318.6636,-24.5442,-330.4172
-23.6751,-318.5471,-23.0009,-330.3044
-22.1185,-318.4335,-21.4633,-330.1951
-20.5719,-318.3231,-19.9305,-330.0852
-19.0281,-318.2146,-18.4037,-329.9836
-17.4926,-318.1099,-16.8822,-329.8792
-15.9627,-318.0075,-15.3663,-329.7823
-14.4385,-317.9086,-13.856,-329.6877
-12.9231,-317.812,-12.3508,-329.5902
-11.4139,-317.7202,-10.8508,-329.5009
-9.8535,-317.6291,-9.2987,-329.4124
-8.2976,-317.5412,-7.7529,-329.3213
-6.7433,-317.4576,-6.2137,-329.2396
-5.1955,-317.3782,-4.6799,-329.1618
-3.6526,-317.3031,-3.1519,-329.0883
-2.1152,-317.2307,-1.6296,-329.0174
-0.5807,-317.1613,-0.1135,-328.9456
0.9458,-317.0945,1.3977,-328.8805
2.467,-317.0314,2.9035,-328.8197
3.9838,-316.9706,4.4037,-328.7617
5.55,-316.9131,5.9543,-328.7062
7.1149,-316.8575,7.5027,-328.6476
8.6751,-316.8036,9.0523,-328.5969
10.198,-316.753,10.5654,-328.5495
11.7213,-316.7043,12.0774,-328.5034
13.2345,-316.6574,13.5808,-328.4539
14.7938,-316.6097,15.1315,-328.4089
16.3427,-316.5645,16.6737,-328.3672
17.8916,-316.5212,18.2052,-328.3264
19.424,-316.478,19.7294,-328.2799
20.9515,-316.4357,21.2443,-328.2417
22.4719,-316.3952,22.7502,-328.2035
23.9844,-316.355,24.2474,-328.1596
25.539,-316.3155,25.7898,-328.122
27.0842,-316.2772,27.3233,-328.0843
28.6187,-316.2391,28.8482,-328.0414
30.1455,-316.2011,30.3643,-328.0058
31.6631,-316.1637,31.8718,-327.9706
33.2224,-316.1245,33.4207,-327.9364
34.7707,-316.0847,34.957,-327.9023
36.3043,-316.0461,36.4817,-327.8628
37.8287,-316.008,37.9953,-327.8297
39.3404,-315.9691,39.4994,-327.7978
40.8871,-315.9284,41.0448,-327.7641
42.421,-315.8885,42.5814,-327.7305
43.9501,-315.8477,44.1079,-327.6927
